id,name,category,price,stock
5802,electronics-5802,electronics,48.74,114
5803,clothing-5803,clothing,50.11,121
5804,books-5804,books,51.48,128
5805,home-5805,home,52.85,135
5806,toys-5806,toys,54.22,142
5807,food-5807,food,55.59,149
5808,electronics-5808,electronics,56.96,156
5809,clothing-5809,clothing,58.33,163
5810,books-5810,books,59.70,170
5811,home-5811,home,61.07,177
5812,toys-5812,toys,62.44,184
5813,food-5813,food,63.81,191
5814,electronics-5814,electronics,65.18,198
5815,clothing-5815,clothing,66.55,205
5816,books-5816,books,67.92,212
5817,home-5817,home,69.29,219
5818,toys-5818,toys,70.66,226
5819,food-5819,food,72.03,233
5820,electronics-5820,electronics,73.40,240
5821,clothing-5821,clothing,74.77,247
5822,books-5822,books,76.14,254
5823,home-5823,home,77.51,261
5824,toys-5824,toys,78.88,268
5825,food-5825,food,80.25,275
5826,electronics-5826,electronics,81.62,282
5827,clothing-5827,clothing,82.99,289
5828,books-5828,books,84.36,296
5829,home-5829,home,85.73,303
5830,toys-5830,toys,87.10,310
5831,food-5831,food,88.47,317
5832,electronics-5832,electronics,89.84,324
5833,clothing-5833,clothing,91.21,331
5834,books-5834,books,92.58,338
5835,home-5835,home,93.95,345
5836,toys-5836,toys,95.32,352
5837,food-5837,food,96.69,359
5838,electronics-5838,electronics,98.06,366
5839,clothing-5839,clothing,99.43,373
5840,books-5840,books,0.80,380
5841,home-5841,home,2.17,387
5842,toys-5842,toys,3.54,394
5843,food-5843,food,4.91,401
5844,electronics-5844,electronics,6.28,408
5845,clothing-5845,clothing,7.65,415
5846,books-5846,books,9.02,422
5847,home-5847,home,10.39,429
5848,toys-5848,toys,11.76,436
5849,food-5849,food,13.13,443
5850,electronics-5850,electronics,14.50,450
5851,clothing-5851,clothing,15.87,457
5852,books-5852,books,17.24,464
5853,home-5853,home,18.61,471
5854,toys-5854,toys,19.98,478
5855,food-5855,food,21.35,485
5856,electronics-5856,electronics,22.72,492
5857,clothing-5857,clothing,24.09,499
5858,books-5858,books,25.46,6
5859,home-5859,home,26.83,13
5860,toys-5860,toys,28.20,20
5861,food-5861,food,29.57,27
5862,electronics-5862,electronics,30.94,34
5863,clothing-5863,clothing,32.31,41
5864,books-5864,books,33.68,48
5865,home-5865,home,35.05,55
5866,toys-5866,toys,36.42,62
5867,food-5867,food,37.79,69
5868,electronics-5868,electronics,39.16,76
5869,clothing-5869,clothing,40.53,83
5870,books-5870,books,41.90,90
5871,home-5871,home,43.27,97
5872,toys-5872,toys,44.64,104
5873,food-5873,food,46.01,111
5874,electronics-5874,electronics,47.38,118
5875,clothing-5875,clothing,48.75,125
5876,books-5876,books,50.12,132
5877,home-5877,home,51.49,139
5878,toys-5878,toys,52.86,146
5879,food-5879,food,54.23,153
5880,electronics-5880,electronics,55.60,160
5881,clothing-5881,clothing,56.97,167
5882,books-5882,books,58.34,174
5883,home-5883,home,59.71,181
5884,toys-5884,toys,61.08,188
5885,food-5885,food,62.45,195
5886,electronics-5886,electronics,63.82,202
5887,clothing-5887,clothing,65.19,209
5888,books-5888,books,66.56,216
5889,home-5889,home,67.93,223
5890,toys-5890,toys,69.30,230
5891,food-5891,food,70.67,237
5892,electronics-5892,electronics,72.04,244
5893,clothing-5893,clothing,73.41,251
5894,books-5894,books,74.78,258
5895,home-5895,home,76.15,265
5896,toys-5896,toys,77.52,272
5897,food-5897,food,78.89,279
5898,electronics-5898,electronics,80.26,286
5899,clothing-5899,clothing,81.63,293
5900,books-5900,books,83.00,300
5901,home-5901,home,84.37,307
5902,toys-5902,toys,85.74,314
5903,food-5903,food,87.11,321
5904,electronics-5904,electronics,88.48,328
5905,clothing-5905,clothing,89.85,335
5906,books-5906,books,91.22,342
5907,home-5907,home,92.59,349
5908,toys-5908,toys,93.96,356
5909,food-5909,food,95.33,363
5910,electronics-5910,electronics,96.70,370
5911,clothing-5911,clothing,98.07,377
5912,books-5912,books,99.44,384
5913,home-5913,home,0.81,391
5914,toys-5914,toys,2.18,398
5915,food-5915,food,3.55,405
5916,electronics-5916,electronics,4.92,412
5917,clothing-5917,clothing,6.29,419
5918,books-5918,books,7.66,426
5919,home-5919,home,9.03,433
5920,toys-5920,toys,10.40,440
5921,food-5921,food,11.77,447
5922,electronics-5922,electronics,13.14,454
5923,clothing-5923,clothing,14.51,461
5924,books-5924,books,15.88,468
5925,home-5925,home,17.25,475
5926,toys-5926,toys,18.62,482
5927,food-5927,food,19.99,489
5928,electronics-5928,electronics,21.36,496
5929,clothing-5929,clothing,22.73,3
5930,books-5930,books,24.10,10
5931,home-5931,home,25.47,17
5932,toys-5932,toys,26.84,24
5933,food-5933,food,28.21,31
5934,electronics-5934,electronics,29.58,38
5935,clothing-5935,clothing,30.95,45
5936,books-5936,books,32.32,52
5937,home-5937,home,33.69,59
5938,toys-5938,toys,35.06,66
5939,food-5939,food,36.43,73
5940,electronics-5940,electronics,37.80,80
5941,clothing-5941,clothing,39.17,87
5942,books-5942,books,40.54,94
5943,home-5943,home,41.91,101
5944,toys-5944,toys,43.28,108
5945,food-5945,food,44.65,115
5946,electronics-5946,electronics,46.02,122
5947,clothing-5947,clothing,47.39,129
5948,books-5948,books,48.76,136
5949,home-5949,home,50.13,143
5950,toys-5950,toys,51.50,150
5951,food-5951,food,52.87,157
5952,electronics-5952,electronics,54.24,164
5953,clothing-5953,clothing,55.61,171
5954,books-5954,books,56.98,178
5955,home-5955,home,58.35,185
5956,toys-5956,toys,59.72,192
5957,food-5957,food,61.09,199
5958,electronics-5958,electronics,62.46,206
5959,clothing-5959,clothing,63.83,213
5960,books-5960,books,65.20,220
5961,home-5961,home,66.57,227
5962,toys-5962,toys,67.94,234
5963,food-5963,food,69.31,241
5964,electronics-5964,electronics,70.68,248
5965,clothing-5965,clothing,72.05,255
5966,books-5966,books,73.42,262
5967,home-5967,home,74.79,269
5968,toys-5968,toys,76.16,276
5969,food-5969,food,77.53,283
5970,electronics-5970,electronics,78.90,290
5971,clothing-5971,clothing,80.27,297
5972,books-5972,books,81.64,304
5973,home-5973,home,83.01,311
5974,toys-5974,toys,84.38,318
5975,food-5975,food,85.75,325
5976,electronics-5976,electronics,87.12,332
5977,clothing-5977,clothing,88.49,339
5978,books-5978,books,89.86,346
5979,home-5979,home,91.23,353
5980,toys-5980,toys,92.60,360
5981,food-5981,food,93.97,367
5982,electronics-5982,electronics,95.34,374
5983,clothing-5983,clothing,96.71,381
5984,books-5984,books,98.08,388
5985,home-5985,home,99.45,395
5986,toys-5986,toys,0.82,402
5987,food-5987,food,2.19,409
5988,electronics-5988,electronics,3.56,416
5989,clothing-5989,clothing,4.93,423
5990,books-5990,books,6.30,430
5991,home-5991,home,7.67,437
5992,toys-5992,toys,9.04,444
5993,food-5993,food,10.41,451
5994,electronics-5994,electronics,11.78,458
5995,clothing-5995,clothing,13.15,465
5996,books-5996,books,14.52,472
5997,home-5997,home,15.89,479
5998,toys-5998,toys,17.26,486
5999,food-5999,food,18.63,493
6000,electronics-6000,electronics,20.00,0
6001,clothing-6001,clothing,21.37,7
6002,books-6002,books,22.74,14
6003,home-6003,home,24.11,21
6004,toys-6004,toys,25.48,28
6005,food-6005,food,26.85,35
6006,electronics-6006,electronics,28.22,42
6007,clothing-6007,clothing,29.59,49
6008,books-6008,books,30.96,56
6009,home-6009,home,32.33,63
6010,toys-6010,toys,33.70,70
6011,food-6011,food,35.07,77
6012,electronics-6012,electronics,36.44,84
6013,clothing-6013,clothing,37.81,91
6014,books-6014,books,39.18,98
6015,home-6015,home,40.55,105
6016,toys-6016,toys,41.92,112
6017,food-6017,food,43.29,119
6018,electronics-6018,electronics,44.66,126
6019,clothing-6019,clothing,46.03,133
6020,books-6020,books,47.40,140
6021,home-6021,home,48.77,147
6022,toys-6022,toys,50.14,154
6023,food-6023,food,51.51,161
6024,electronics-6024,electronics,52.88,168
6025,clothing-6025,clothing,54.25,175
6026,books-6026,books,55.62,182
6027,home-6027,home,56.99,189
6028,toys-6028,toys,58.36,196
6029,food-6029,food,59.73,203
6030,electronics-6030,electronics,61.10,210
6031,clothing-6031,clothing,62.47,217
6032,books-6032,books,63.84,224
6033,home-6033,home,65.21,231
6034,toys-6034,toys,66.58,238
6035,food-6035,food,67.95,245
6036,electronics-6036,electronics,69.32,252
6037,clothing-6037,clothing,70.69,259
6038,books-6038,books,72.06,266
6039,home-6039,home,73.43,273
6040,toys-6040,toys,74.80,280
6041,food-6041,food,76.17,287
6042,electronics-6042,electronics,77.54,294
6043,clothing-6043,clothing,78.91,301
6044,books-6044,books,80.28,308
6045,home-6045,home,81.65,315
6046,toys-6046,toys,83.02,322
6047,food-6047,food,84.39,329
6048,electronics-6048,electronics,85.76,336
6049,clothing-6049,clothing,87.13,343
6050,books-6050,books,88.50,350
6051,home-6051,home,89.87,357
6052,toys-6052,toys,91.24,364
6053,food-6053,food,92.61,371
6054,electronics-6054,electronics,93.98,378
6055,clothing-6055,clothing,95.35,385
6056,books-6056,books,96.72,392
6057,home-6057,home,98.09,399
6058,toys-6058,toys,99.46,406
6059,food-6059,food,0.83,413
6060,electronics-6060,electronics,2.20,420
6061,clothing-6061,clothing,3.57,427
6062,books-6062,books,4.94,434
6063,home-6063,home,6.31,441
6064,toys-6064,toys,7.68,448
6065,food-6065,food,9.05,455
6066,electronics-6066,electronics,10.42,462
6067,clothing-6067,clothing,11.79,469
6068,books-6068,books,13.16,476
6069,home-6069,home,14.53,483
6070,toys-6070,toys,15.90,490
6071,food-6071,food,17.27,497
6072,electronics-6072,electronics,18.64,4
6073,clothing-6073,clothing,20.01,11
6074,books-6074,books,21.38,18
6075,home-6075,home,22.75,25
6076,toys-6076,toys,24.12,32
6077,food-6077,food,25.49,39
6078,electronics-6078,electronics,26.86,46
6079,clothing-6079,clothing,28.23,53
6080,books-6080,books,29.60,60
6081,home-6081,home,30.97,67
6082,toys-6082,toys,32.34,74
6083,food-6083,food,33.71,81
6084,electronics-6084,electronics,35.08,88
6085,clothing-6085,clothing,36.45,95
6086,books-6086,books,37.82,102
6087,home-6087,home,39.19,109
6088,toys-6088,toys,40.56,116
6089,food-6089,food,41.93,123
6090,electronics-6090,electronics,43.30,130
6091,clothing-6091,clothing,44.67,137
6092,books-6092,books,46.04,144
6093,home-6093,home,47.41,151
6094,toys-6094,toys,48.78,158
6095,food-6095,food,50.15,165
6096,electronics-6096,electronics,51.52,172
6097,clothing-6097,clothing,52.89,179
6098,books-6098,books,54.26,186
6099,home-6099,home,55.63,193
6100,toys-6100,toys,57.00,200
6101,food-6101,food,58.37,207
6102,electronics-6102,electronics,59.74,214
6103,clothing-6103,clothing,61.11,221
6104,books-6104,books,62.48,228
6105,home-6105,home,63.85,235
6106,toys-6106,toys,65.22,242
6107,food-6107,food,66.59,249
6108,electronics-6108,electronics,67.96,256
6109,clothing-6109,clothing,69.33,263
6110,books-6110,books,70.70,270
6111,home-6111,home,72.07,277
6112,toys-6112,toys,73.44,284
6113,food-6113,food,74.81,291
6114,electronics-6114,electronics,76.18,298
6115,clothing-6115,clothing,77.55,305
6116,books-6116,books,78.92,312
6117,home-6117,home,80.29,319
6118,toys-6118,toys,81.66,326
6119,food-6119,food,83.03,333
6120,electronics-6120,electronics,84.40,340
6121,clothing-6121,clothing,85.77,347
6122,books-6122,books,87.14,354
6123,home-6123,home,88.51,361
6124,toys-6124,toys,89.88,368
6125,food-6125,food,91.25,375
6126,electronics-6126,electronics,92.62,382
6127,clothing-6127,clothing,93.99,389
6128,books-6128,books,95.36,396
6129,home-6129,home,96.73,403
6130,toys-6130,toys,98.10,410
6131,food-6131,food,99.47,417
6132,electronics-6132,electronics,0.84,424
6133,clothing-6133,clothing,2.21,431
6134,books-6134,books,3.58,438
6135,home-6135,home,4.95,445
6136,toys-6136,toys,6.32,452
6137,food-6137,food,7.69,459
6138,electronics-6138,electronics,9.06,466
6139,clothing-6139,clothing,10.43,473
6140,books-6140,books,11.80,480
6141,home-6141,home,13.17,487
6142,toys-6142,toys,14.54,494
6143,food-6143,food,15.91,1
6144,electronics-6144,electronics,17.28,8
6145,clothing-6145,clothing,18.65,15
6146,books-6146,books,20.02,22
6147,home-6147,home,21.39,29
6148,toys-6148,toys,22.76,36
6149,food-6149,food,24.13,43
6150,electronics-6150,electronics,25.50,50
6151,clothing-6151,clothing,26.87,57
6152,books-6152,books,28.24,64
6153,home-6153,home,29.61,71
6154,toys-6154,toys,30.98,78
6155,food-6155,food,32.35,85
6156,electronics-6156,electronics,33.72,92
6157,clothing-6157,clothing,35.09,99
6158,books-6158,books,36.46,106
6159,home-6159,home,37.83,113
6160,toys-6160,toys,39.20,120
6161,food-6161,food,40.57,127
6162,electronics-6162,electronics,41.94,134
6163,clothing-6163,clothing,43.31,141
6164,books-6164,books,44.68,148
6165,home-6165,home,46.05,155
6166,toys-6166,toys,47.42,162
6167,food-6167,food,48.79,169
6168,electronics-6168,electronics,50.16,176
6169,clothing-6169,clothing,51.53,183
6170,books-6170,books,52.90,190
6171,home-6171,home,54.27,197
6172,toys-6172,toys,55.64,204
6173,food-6173,food,57.01,211
6174,electronics-6174,electronics,58.38,218
6175,clothing-6175,clothing,59.75,225
6176,books-6176,books,61.12,232
6177,home-6177,home,62.49,239
6178,toys-6178,toys,63.86,246
6179,food-6179,food,65.23,253
6180,electronics-6180,electronics,66.60,260
6181,clothing-6181,clothing,67.97,267
6182,books-6182,books,69.34,274
6183,home-6183,home,70.71,281
6184,toys-6184,toys,72.08,288
6185,food-6185,food,73.45,295
6186,electronics-6186,electronics,74.82,302
6187,clothing-6187,clothing,76.19,309
6188,books-6188,books,77.56,316
6189,home-6189,home,78.93,323
6190,toys-6190,toys,80.30,330
6191,food-6191,food,81.67,337
6192,electronics-6192,electronics,83.04,344
6193,clothing-6193,clothing,84.41,351
6194,books-6194,books,85.78,358
6195,home-6195,home,87.15,365
6196,toys-6196,toys,88.52,372
6197,food-6197,food,89.89,379
6198,electronics-6198,electronics,91.26,386
6199,clothing-6199,clothing,92.63,393
6200,books-6200,books,94.00,400
6201,home-6201,home,95.37,407
6202,toys-6202,toys,96.74,414
6203,food-6203,food,98.11,421
6204,electronics-6204,electronics,99.48,428
6205,clothing-6205,clothing,0.85,435
6206,books-6206,books,2.22,442
6207,home-6207,home,3.59,449
6208,toys-6208,toys,4.96,456
6209,food-6209,food,6.33,463
6210,electronics-6210,electronics,7.70,470
6211,clothing-6211,clothing,9.07,477
6212,books-6212,books,10.44,484
6213,home-6213,home,11.81,491
6214,toys-6214,toys,13.18,498
6215,food-6215,food,14.55,5
6216,electronics-6216,electronics,15.92,12
6217,clothing-6217,clothing,17.29,19
6218,books-6218,books,18.66,26
6219,home-6219,home,20.03,33
6220,toys-6220,toys,21.40,40
6221,food-6221,food,22.77,47
6222,electronics-6222,electronics,24.14,54
6223,clothing-6223,clothing,25.51,61
6224,books-6224,books,26.88,68
6225,home-6225,home,28.25,75
6226,toys-6226,toys,29.62,82
6227,food-6227,food,30.99,89
6228,electronics-6228,electronics,32.36,96
6229,clothing-6229,clothing,33.73,103
6230,books-6230,books,35.10,110
6231,home-6231,home,36.47,117
6232,toys-6232,toys,37.84,124
6233,food-6233,food,39.21,131
6234,electronics-6234,electronics,40.58,138
6235,clothing-6235,clothing,41.95,145
6236,books-6236,books,43.32,152
6237,home-6237,home,44.69,159
6238,toys-6238,toys,46.06,166
6239,food-6239,food,47.43,173
6240,electronics-6240,electronics,48.80,180
6241,clothing-6241,clothing,50.17,187
6242,books-6242,books,51.54,194
6243,home-6243,home,52.91,201
6244,toys-6244,toys,54.28,208
6245,food-6245,food,55.65,215
6246,electronics-6246,electronics,57.02,222
6247,clothing-6247,clothing,58.39,229
6248,books-6248,books,59.76,236
6249,home-6249,home,61.13,243
6250,toys-6250,toys,62.50,250
6251,food-6251,food,63.87,257
6252,electronics-6252,electronics,65.24,264
6253,clothing-6253,clothing,66.61,271
6254,books-6254,books,67.98,278
6255,home-6255,home,69.35,285
6256,toys-6256,toys,70.72,292
6257,food-6257,food,72.09,299
6258,electronics-6258,electronics,73.46,306
6259,clothing-6259,clothing,74.83,313
6260,books-6260,books,76.20,320
6261,home-6261,home,77.57,327
6262,toys-6262,toys,78.94,334
6263,food-6263,food,80.31,341
6264,electronics-6264,electronics,81.68,348
6265,clothing-6265,clothing,83.05,355
6266,books-6266,books,84.42,362
6267,home-6267,home,85.79,369
6268,toys-6268,toys,87.16,376
6269,food-6269,food,88.53,383
6270,electronics-6270,electronics,89.90,390
6271,clothing-6271,clothing,91.27,397
6272,books-6272,books,92.64,404
6273,home-6273,home,94.01,411
6274,toys-6274,toys,95.38,418
6275,food-6275,food,96.75,425
6276,electronics-6276,electronics,98.12,432
6277,clothing-6277,clothing,99.49,439
6278,books-6278,books,0.86,446
6279,home-6279,home,2.23,453
6280,toys-6280,toys,3.60,460
6281,food-6281,food,4.97,467
6282,electronics-6282,electronics,6.34,474
6283,clothing-6283,clothing,7.71,481
6284,books-6284,books,9.08,488
6285,home-6285,home,10.45,495
6286,toys-6286,toys,11.82,2
6287,food-6287,food,13.19,9
6288,electronics-6288,electronics,14.56,16
6289,clothing-6289,clothing,15.93,23
6290,books-6290,books,17.30,30
6291,home-6291,home,18.67,37
6292,toys-6292,toys,20.04,44
6293,food-6293,food,21.41,51
6294,electronics-6294,electronics,22.78,58
6295,clothing-6295,clothing,24.15,65
6296,books-6296,books,25.52,72
6297,home-6297,home,26.89,79
6298,toys-6298,toys,28.26,86
6299,food-6299,food,29.63,93
6300,electronics-6300,electronics,31.00,100
6301,clothing-6301,clothing,32.37,107
6302,books-6302,books,33.74,114
6303,home-6303,home,35.11,121
6304,toys-6304,toys,36.48,128
6305,food-6305,food,37.85,135
6306,electronics-6306,electronics,39.22,142
6307,clothing-6307,clothing,40.59,149
6308,books-6308,books,41.96,156
6309,home-6309,home,43.33,163
6310,toys-6310,toys,44.70,170
6311,food-6311,food,46.07,177
6312,electronics-6312,electronics,47.44,184
6313,clothing-6313,clothing,48.81,191
6314,books-6314,books,50.18,198
6315,home-6315,home,51.55,205
6316,toys-6316,toys,52.92,212
6317,food-6317,food,54.29,219
6318,electronics-6318,electronics,55.66,226
6319,clothing-6319,clothing,57.03,233
6320,books-6320,books,58.40,240
6321,home-6321,home,59.77,247
6322,toys-6322,toys,61.14,254
6323,food-6323,food,62.51,261
6324,electronics-6324,electronics,63.88,268
6325,clothing-6325,clothing,65.25,275
6326,books-6326,books,66.62,282
6327,home-6327,home,67.99,289
6328,toys-6328,toys,69.36,296
6329,food-6329,food,70.73,303
6330,electronics-6330,electronics,72.10,310
6331,clothing-6331,clothing,73.47,317
6332,books-6332,books,74.84,324
6333,home-6333,home,76.21,331
6334,toys-6334,toys,77.58,338
6335,food-6335,food,78.95,345
6336,electronics-6336,electronics,80.32,352
6337,clothing-6337,clothing,81.69,359
6338,books-6338,books,83.06,366
6339,home-6339,home,84.43,373
6340,toys-6340,toys,85.80,380
6341,food-6341,food,87.17,387
6342,electronics-6342,electronics,88.54,394
6343,clothing-6343,clothing,89.91,401
6344,books-6344,books,91.28,408
6345,home-6345,home,92.65,415
6346,toys-6346,toys,94.02,422
